source	target	status_interaction
33172	33185	New
33172	31284	New
33172	31282	New
33172	31280	New
33172	31278	New
33172	31276	New
33172	31274	New
33172	31272	New
33172	33176	New
33172	33174	New
33172	30798	New
33154	28193	New
33154	28191	New
33154	27674	New
33154	27672	New
33154	27670	New
33154	25884	New
33154	25882	New
33154	25880	New
33154	29922	New
33154	32525	New
33154	32523	New
33138	33138	New
33138	26811	Known
33138	26809	Known
33120	29294	New
33120	33120	New
33120	33134	New
33120	30577	New
33120	29718	New
33120	30574	New
33120	27923	New
33120	27921	New
33120	27919	New
33120	27917	New
33120	27915	New
33120	32606	New
33120	32604	New
33120	26541	New
33120	26811	New
33120	26809	New
33114	33112	New
33114	33110	New
33110	33112	New
33110	33110	New
33103	26745	New
33103	26743	New
33103	26741	New
33103	26739	New
33103	26737	New
33103	26735	New
33099	31017	New
33099	31015	New
33099	31013	New
33084	31791	Known
33084	31789	Known
33084	31787	Known
33084	31785	Known
33084	31783	Known
33084	31781	Known
33084	33091	Known
33084	33089	Known
33084	33087	Known
33084	33085	Known
32967	29290	Known
32967	29268	New
32967	29266	New
32967	29264	New
32967	29262	New
32967	29260	New
32967	29258	Known
32967	31901	New
32967	33073	New
32967	33071	New
32967	33069	New
32967	33067	New
32967	33065	New
32967	33063	New
32967	33061	New
32967	33059	New
32967	33057	New
32967	33055	New
32967	33053	New
32967	32007	Known
32967	26338	New
32967	25976	New
32967	25974	New
32967	33047	Known
32967	31481	Known
32967	27306	Known
32967	29131	Known
32967	29129	Known
32967	29127	Known
32967	29125	Known
32967	29123	Known
32967	29121	Known
32967	27256	New
32967	27254	Known
32967	27252	Known
32967	27250	Known
32967	27248	Known
32967	27246	Known
32967	27244	Known
32967	27242	Known
32967	27240	Known
32967	30071	Known
32967	28121	Known
32967	32190	Known
32967	27726	New
32967	27724	New
32967	33023	New
32967	33021	Known
32967	25818	New
32967	26282	Known
32967	31370	Known
32967	33016	Known
32967	33014	Known
32967	33012	Known
32967	33010	Known
32967	33008	Known
32967	27760	Known
32967	27758	Known
32967	27756	Known
32967	29481	Known
32967	33002	Known
32967	33000	Known
32967	32998	Known
32967	27567	New
32967	32995	Known
32967	31329	Known
32967	31327	Known
32967	26978	Known
32967	26976	Known
32967	26974	Known
32967	26972	Known
32967	26970	Known
32967	26968	Known
32967	28240	New
32967	30186	New
32967	30184	New
32967	27933	New
32967	27931	New
32967	27929	Known
32967	27927	Known
32967	32978	New
32967	29436	New
32967	29434	Known
32967	26090	Known
32967	27353	Known
32967	26224	Known
32967	26222	Known
32967	25886	New
32967	30156	Known
32967	25854	Known
32967	25852	Known
32956	32965	Known
32956	32963	Known
32956	32961	Known
32956	32959	Known
32956	29327	Known
32956	29325	Known
32925	32954	Known
32925	32952	Known
32925	32950	Known
32925	32948	Known
32925	30030	Known
32925	26384	Known
32925	32877	Known
32925	26435	Known
32925	26433	Known
32925	29862	New
32925	29860	Known
32925	25661	Known
32925	27953	Known
32925	27951	Known
32925	26728	Known
32925	30180	Known
32925	30178	Known
32925	32933	Known
32925	32931	Known
32925	26086	Known
32925	26084	Known
32925	27800	Known
32925	32926	New
32906	32909	New
32906	26796	New
32906	26794	New
32860	32904	Known
32860	32902	Known
32860	32900	Known
32860	32898	Known
32860	32896	Known
32860	32894	Known
32860	32642	New
32860	32891	New
32860	31700	Known
32860	28157	Known
32860	32887	Known
32860	32885	Known
32860	30464	Known
32860	30462	Known
32860	30460	Known
32860	30447	Known
32860	28030	Known
32860	30970	Known
32860	32877	Known
32860	26435	Known
32860	26433	Known
32860	32873	Known
32860	32871	Known
32860	25896	Known
32860	25894	Known
32860	25892	Known
32860	25890	Known
32860	26720	Known
32860	26086	Known
32860	26084	Known
32860	26826	Known
32860	30413	Known
32860	25653	New
32852	32858	New
32852	32856	New
32852	32852	New
32852	32853	New
32756	32576	New
32756	32574	New
32756	32572	New
32756	26959	New
32756	32759	Known
32756	32757	Known
32642	32754	New
32642	32752	New
32642	28573	Known
32642	26377	New
32642	26375	New
32642	26373	New
32642	32746	Known
32642	32744	New
32642	32742	New
32642	32740	New
32642	32738	New
32642	32642	Known
32642	32735	New
32642	30282	Known
32642	32732	Known
32642	31921	Known
32642	31919	Known
32642	32619	Known
32642	32727	New
32642	32725	Known
32642	32413	New
32642	32722	New
32642	32720	New
32642	32718	New
32642	32716	Known
32642	32714	Known
32642	32712	New
32642	28107	Known
32642	26278	New
32642	28489	New
32642	28487	New
32642	28485	New
32642	32705	New
32642	31367	Known
32642	32702	New
32642	32700	Known
32642	32698	Known
32642	29620	New
32642	31859	New
32642	26272	New
32642	26270	New
32642	26268	New
32642	26266	Known
32642	32690	Known
32642	32162	Known
32642	32160	Known
32642	32158	Known
32642	32336	New
32642	32684	New
32642	26471	New
32642	26469	New
32642	26730	New
32642	26728	New
32642	26726	Known
32642	27344	Known
32642	32676	Known
32642	32674	Known
32642	32672	Known
32642	32025	Known
32642	32669	New
32642	32667	New
32642	32665	Known
32642	26420	New
32642	32662	Known
32642	32123	New
32642	26051	Known
32642	26049	Known
32642	26047	Known
32642	26045	Known
32642	26043	Known
32642	26041	Known
32642	26039	New
32642	26037	New
32642	26035	New
32642	26033	New
32642	26031	New
32642	26029	New
32642	26027	New
32642	26025	New
32642	30742	New
32642	30740	New
32642	32643	New
32227	32227	New
32227	29331	New
32227	29329	Known
32227	33204	Known
32227	33202	Known
32227	33200	Known
32227	33198	Known
32227	33196	Known
32227	28270	New
32227	33193	New
32227	29314	New
32227	29312	New
32227	29310	Known
32227	29308	Known
32227	33187	Known
32109	32227	New
32109	32225	New
32109	32223	Known
32109	32221	Known
32109	32219	Known
32109	32217	Known
32109	32109	Known
32109	32214	Known
32109	31090	Known
32109	31088	Known
32109	31086	Known
32109	31901	New
32109	32208	Known
32109	31604	New
32109	26320	New
32109	31560	Known
32109	32203	Known
32109	32201	Known
32109	32199	New
32109	32197	New
32109	32195	New
32109	28115	New
32109	32192	New
32109	32190	Known
32109	30341	Known
32109	26110	Known
32109	29877	Known
32109	29875	Known
32109	29873	Known
32109	29686	Known
32109	27430	Known
32109	29672	Known
32109	29683	Known
32109	29681	Known
32109	29679	Known
32109	29677	Known
32109	29675	Known
32109	32175	Known
32109	26435	New
32109	26433	New
32109	32171	Known
32109	32169	Known
32109	32167	Known
32109	32165	Known
32109	29046	Known
32109	32162	Known
32109	32160	Known
32109	32158	Known
32109	25912	New
32109	25910	New
32109	25908	New
32109	29673	Known
32109	32152	Known
32109	26951	New
32109	26949	Known
32109	26947	Known
32109	26945	Known
32109	25896	Known
32109	25894	Known
32109	25892	Known
32109	25890	Known
32109	27886	Known
32109	26232	Known
32109	32140	New
32109	29316	Known
32109	26425	New
32109	26423	New
32109	26086	Known
32109	26084	Known
32109	32133	New
32109	32131	New
32109	32129	New
32109	26141	New
32109	26139	New
32109	26137	New
32109	29563	New
32109	32123	New
32109	32121	New
32109	32119	New
32109	32117	New
32109	32115	New
32109	29774	New
32109	29772	New
32109	26108	Known
32109	26049	New
32109	26047	New
32097	32099	New
32097	32097	New
32084	27164	Known
32084	31094	New
32084	31092	New
32084	32092	Known
32084	32084	Known
32084	29900	New
32084	25818	New
32084	26282	Known
32084	27438	Known
32084	26207	New
32084	25846	Known
32080	32082	Known
32080	32080	Known
32075	26796	New
32075	26794	New
32075	26435	New
32075	26433	New
32011	29302	Known
32011	32011	Known
32011	29540	Known
32011	29538	Known
32011	29536	Known
32011	27510	Known
32011	27395	Known
32007	31657	New
32007	31655	New
32007	32007	New
31998	31998	New
31965	31129	New
31965	31965	New
31965	26714	New
31965	26712	New
31965	26710	New
31958	31962	New
31958	31960	New
31958	31958	New
31927	26002	Known
31927	26000	Known
31927	31941	New
31927	31939	New
31927	31586	Known
31927	31582	New
31927	31927	New
31927	29078	Known
31927	29076	Known
31927	29074	Known
31927	29072	Known
31927	29070	Known
31927	28240	New
31927	26739	New
31927	26737	New
31923	27682	New
31923	31924	New
31917	31921	New
31917	31919	New
31917	26698	New
31829	31830	New
31814	31814	Known
31814	29143	New
31814	31486	New
31814	31484	Known
31804	31812	Known
31804	31810	Known
31804	31808	Known
31804	31806	Known
31804	31804	Known
31804	31597	New
31804	31595	Known
31804	31593	Known
31755	31759	Known
31755	31757	Known
31755	31755	Known
31735	31735	Known
31735	31733	Known
31735	32633	Known
31735	30460	New
31735	30447	New
31735	29624	New
31735	30543	New
31735	30541	New
31735	30539	New
31735	25752	New
31735	25750	New
31735	25748	New
31735	25746	New
31735	25744	New
31724	27174	New
31724	27172	Known
31724	31724	Known
31724	27158	Known
31724	32092	New
31724	32084	New
31724	29230	Known
31724	29228	Known
31724	29226	Known
31724	29224	Known
31724	29222	Known
31724	29220	Known
31724	29218	Known
31724	29216	Known
31724	29214	Known
31724	32584	New
31724	29143	New
31724	31486	New
31724	31484	Known
31724	31888	Known
31724	27039	Known
31724	28089	New
31724	32576	New
31724	32574	New
31724	32572	New
31724	32570	Known
31724	26978	Known
31724	26976	Known
31724	26974	Known
31724	26972	Known
31724	26970	Known
31724	26968	Known
31724	26959	New
31724	26224	New
31724	26222	New
31724	25886	New
31724	28779	Known
31724	28777	Known
31724	28775	Known
31724	28773	Known
31724	32554	Known
31724	27286	Known
31724	26808	Known
31724	25732	Known
31724	32528	Known
31724	32548	Known
31724	32546	Known
31722	27264	Known
31722	27262	New
31722	27260	New
31722	27258	Known
31722	29298	New
31722	29296	New
31722	28215	New
31722	31129	New
31722	32513	New
31722	28570	New
31722	32510	New
31722	30499	New
31722	30497	New
31722	32506	New
31722	32504	New
31722	31801	New
31722	29288	New
31722	29286	New
31722	31757	New
31722	31117	New
31722	31111	New
31722	31109	New
31722	31107	New
31722	28207	New
31722	28205	New
31722	31722	Known
31722	26002	New
31722	26000	New
31722	28756	New
31722	28754	New
31722	28752	New
31722	28750	New
31722	28748	New
31722	28746	New
31722	25996	New
31722	32064	New
31722	29603	New
31722	29601	New
31722	31684	Known
31722	32478	New
31722	27536	New
31722	27534	New
31722	27532	New
31722	26509	New
31722	26507	New
31722	31677	New
31722	31675	New
31722	31673	New
31722	31671	New
31722	26106	New
31722	28530	New
31722	28528	New
31722	28526	New
31722	29632	New
31722	29630	New
31722	29628	New
31722	29626	New
31722	31939	New
31722	26602	New
31722	26600	New
31722	32456	New
31722	27508	New
31722	30257	New
31722	25988	New
31722	25986	New
31722	25984	New
31722	27730	New
31722	31077	New
31722	25790	New
31722	25788	New
31722	26696	New
31722	32444	New
31722	31965	New
31722	31604	Known
31722	26326	New
31722	26324	New
31722	31586	New
31722	27322	New
31722	26320	New
31722	25982	New
31722	25980	New
31722	25978	New
31722	31560	New
31722	26694	New
31722	30507	New
31722	30505	New
31722	27728	New
31722	32427	New
31722	31512	New
31722	31510	New
31722	31508	New
31722	31506	New
31722	29143	New
31722	31484	New
31722	27335	Known
31722	31028	New
31722	31024	New
31722	27461	New
31722	27459	New
31722	27457	New
31722	32413	New
31722	32411	New
31722	32409	New
31722	32407	New
31722	32405	New
31722	32403	New
31722	32401	New
31722	29991	New
31722	27726	New
31722	27724	New
31722	28635	New
31722	28633	New
31722	28631	New
31722	28629	New
31722	27438	New
31722	32391	New
31722	32389	New
31722	32387	New
31722	32385	New
31722	32383	New
31722	28626	New
31722	28624	New
31722	28622	New
31722	28620	New
31722	32377	New
31722	26782	New
31722	28099	New
31722	28612	New
31722	28610	New
31722	29072	New
31722	28058	New
31722	25938	New
31722	25936	New
31722	25934	New
31722	31370	Known
31722	31365	New
31722	32364	New
31722	32362	New
31722	25922	New
31722	25920	New
31722	27412	New
31722	27410	New
31722	28021	New
31722	26780	New
31722	28599	New
31722	25914	New
31722	31340	New
31722	32351	New
31722	32052	New
31722	32050	New
31722	32347	New
31722	32345	New
31722	28987	New
31722	26982	New
31722	25906	New
31722	27637	New
31722	27635	New
31722	26966	New
31722	26104	New
31722	32336	New
31722	26745	New
31722	26743	New
31722	26741	New
31722	26739	New
31722	26737	New
31722	26735	New
31722	27923	New
31722	27921	New
31722	27919	New
31722	27917	New
31722	27915	New
31722	25898	New
31722	26654	Known
31722	26652	Known
31722	26650	Known
31722	27718	New
31722	25655	New
31722	28591	New
31722	32316	New
31722	28973	New
31722	28971	New
31722	32312	New
31722	26228	New
31722	26226	New
31722	32308	New
31722	26928	New
31722	26926	New
31722	32304	New
31722	30000	New
31722	29998	New
31722	29996	New
31722	25736	New
31722	25884	New
31722	25882	New
31722	25880	New
31722	26904	New
31722	26902	New
31722	26900	New
31722	26898	New
31722	29612	New
31722	27631	New
31722	27629	New
31722	26710	New
31722	26705	New
31722	25683	New
31722	31224	New
31722	31222	New
31722	26596	New
31722	26594	New
31722	28589	New
31722	28587	New
31722	28585	New
31722	28583	New
31722	26841	New
31722	32276	New
31722	27333	Known
31722	26205	New
31722	26176	New
31722	25868	New
31722	25866	New
31722	25864	New
31722	25862	New
31722	26102	New
31722	30826	New
31722	30824	New
31722	30822	New
31722	25850	New
31722	25844	New
31722	25815	New
31722	25813	New
31722	25811	New
31722	25809	New
31722	25807	New
31722	25713	New
31722	25711	New
31722	25709	New
31722	25692	New
31722	25690	New
31722	25688	New
31722	25665	New
31722	30599	New
31722	32248	New
31722	32246	New
31722	32244	New
31722	29903	New
31722	28897	New
31702	27262	New
31702	27260	New
31702	27258	New
31702	31716	New
31702	31714	New
31702	31712	New
31702	31710	New
31702	31708	New
31702	31706	New
31702	31704	New
31702	31702	New
31702	31700	New
31702	26782	New
31694	31694	Known
31694	31692	Known
31692	28187	Known
31692	31694	Known
31692	31692	Known
31692	30061	Known
31692	30059	Known
31692	30057	Known
31665	31665	New
31665	31663	New
31665	31661	New
31665	31659	New
31612	31632	Known
31612	31630	Known
31612	31628	Known
31612	31626	Known
31612	31624	Known
31612	31622	Known
31612	31620	Known
31612	31618	New
31612	31616	New
31612	31614	New
31612	31612	Known
31612	31493	Known
31612	31491	Known
31612	31489	Known
31597	31812	Known
31597	31810	Known
31597	31808	Known
31597	31806	Known
31597	31804	Known
31597	31597	New
31597	31595	Known
31597	31593	Known
31597	27322	Known
31597	29978	New
31597	29976	New
31597	25928	Known
31597	25926	Known
31145	31146	Known
31140	26428	New
31140	26422	Known
31140	26425	Known
31140	26423	Known
31075	31801	New
31075	31075	Known
31075	25790	Known
31075	25788	Known
31075	25706	New
31073	26699	Known
31073	30953	New
31065	31065	New
30586	29302	Known
30586	27264	Known
30586	27262	Known
30586	27260	Known
30586	27258	Known
30586	27556	Known
30586	27554	Known
30586	27552	Known
30586	27550	Known
30586	31129	Known
30586	28558	Known
30586	27170	New
30586	27168	New
30586	28209	Known
30586	29268	New
30586	29266	New
30586	29264	New
30586	29262	New
30586	29260	New
30586	29258	New
30586	31117	Known
30586	31115	Known
30586	31113	Known
30586	31111	Known
30586	31109	New
30586	31107	New
30586	28207	Known
30586	28205	Known
30586	31103	Known
30586	31101	Known
30586	30286	Known
30586	30284	Known
30586	26634	Known
30586	31096	Known
30586	31094	New
30586	31092	New
30586	31090	Known
30586	31088	Known
30586	31086	Known
30586	29603	Known
30586	29601	Known
30586	26703	Known
30586	26701	Known
30586	25988	New
30586	25986	New
30586	25984	Known
30586	31077	Known
30586	31075	Known
30586	31073	New
30586	25980	Known
30586	25978	Known
30586	25976	Known
30586	25974	Known
30586	25972	Known
30586	25970	Known
30586	31065	New
30586	31063	New
30586	31061	New
30586	31059	New
30586	31057	New
30586	31055	New
30586	31053	New
30586	31051	New
30586	30586	Known
30586	31048	Known
30586	29167	Known
30586	29165	Known
30586	27728	Known
30586	30494	New
30586	30492	New
30586	30490	New
30586	30488	New
30586	30562	New
30586	30560	New
30586	30558	New
30586	30556	Known
30586	30554	Known
30586	30552	Known
30586	26299	Known
30586	29900	New
30586	29137	Known
30586	31030	Known
30586	31028	Known
30586	31026	Known
30586	31024	Known
30586	31022	Known
30586	27463	New
30586	27316	New
30586	28496	Known
30586	31017	Known
30586	31015	Known
30586	31013	Known
30586	26498	Known
30586	26496	Known
30586	26092	Known
30586	31008	Known
30586	31006	Known
30586	31004	Known
30586	28626	Known
30586	28624	Known
30586	31000	Known
30586	28608	Known
30586	27037	Known
30586	28605	Known
30586	28603	Known
30586	29093	Known
30586	29091	Known
30586	27434	Known
30586	27658	Known
30586	27432	Known
30586	27655	Known
30586	27653	Known
30586	27651	Known
30586	27649	Known
30586	27647	Known
30586	27645	Known
30586	27643	Known
30586	27641	Known
30586	29078	Known
30586	29076	Known
30586	29074	Known
30586	29072	Known
30586	29070	Known
30586	26388	Known
30586	26386	Known
30586	26384	New
30586	26699	Known
30586	29745	New
30586	29743	New
30586	30970	Known
30586	29481	Known
30586	29479	New
30586	29477	New
30586	26260	New
30586	29474	Known
30586	29472	Known
30586	29470	Known
30586	29468	Known
30586	29466	Known
30586	29464	Known
30586	29021	Known
30586	28727	Known
30586	28725	Known
30586	28723	Known
30586	28721	Known
30586	30953	Known
30586	25916	Known
30586	28684	Known
30586	28894	Known
30586	30948	Known
30586	29862	New
30586	27979	Known
30586	27977	Known
30586	27975	Known
30586	27973	Known
30586	27971	Known
30586	27969	Known
30586	27967	Known
30586	27965	Known
30586	27963	Known
30586	25912	Known
30586	25910	Known
30586	25908	Known
30586	28411	Known
30586	28409	Known
30586	28407	Known
30586	28405	Known
30586	26962	New
30586	30928	Known
30586	29436	New
30586	29434	Known
30586	26090	Known
30586	28732	Known
30586	26477	Known
30586	26475	Known
30586	26473	Known
30586	26471	Known
30586	26469	Known
30586	25655	Known
30586	27564	Known
30586	30915	New
30586	30913	New
30586	28591	Known
30586	28350	Known
30586	30909	New
30586	30907	Known
30586	30905	Known
30586	28973	Known
30586	28971	Known
30586	27199	Known
30586	27197	Known
30586	27195	Known
30586	27286	Known
30586	29927	New
30586	30896	New
30586	30894	Known
30586	25884	Known
30586	25882	Known
30586	25880	Known
30586	26420	Known
30586	25878	New
30586	25876	New
30586	25874	New
30586	25872	New
30586	25870	New
30586	30883	Known
30586	30881	New
30586	30879	New
30586	30877	Known
30586	30875	Known
30586	30873	Known
30586	30871	Known
30586	30869	Known
30586	26824	Known
30586	26822	Known
30586	26820	Known
30586	26818	Known
30586	28302	Known
30586	30862	Known
30586	30860	Known
30586	30858	Known
30586	30856	Known
30586	30854	Known
30586	26816	Known
30586	26814	Known
30586	27617	Known
30586	28299	Known
30586	27615	Known
30586	27818	Known
30586	27816	Known
30586	27814	Known
30586	27812	Known
30586	27810	Known
30586	27808	Known
30586	26191	Known
30586	26189	Known
30586	30839	Known
30586	30837	Known
30586	30835	Known
30586	26131	Known
30586	26129	Known
30586	30831	Known
30586	30829	Known
30586	26102	Known
30586	30826	Known
30586	30824	Known
30586	30822	Known
30586	30820	Known
30586	30818	Known
30586	25858	Known
30586	30815	Known
30586	30813	Known
30586	30811	Known
30586	25856	Known
30586	25854	Known
30586	25852	Known
30586	25850	Known
30586	25848	Known
30586	25718	Known
30586	25716	Known
30586	30802	Known
30586	30800	Known
30586	30798	Known
30586	30796	Known
30586	30794	Known
30586	30792	Known
30586	29762	Known
30586	30789	Known
30586	30787	Known
30586	30785	Known
30586	30783	Known
30586	28296	Known
30586	28294	Known
30586	26051	Known
30586	26049	Known
30586	26047	Known
30586	26045	Known
30586	26043	Known
30586	26041	Known
30586	26039	Known
30586	26037	Known
30586	26035	Known
30586	26033	Known
30586	26031	Known
30586	26029	Known
30586	26027	Known
30586	26025	Known
30586	26023	Known
30586	26016	Known
30586	25846	Known
30586	25844	Known
30586	25842	Known
30586	25806	Known
30586	25815	Known
30586	25813	Known
30586	25811	Known
30586	25809	Known
30586	25807	Known
30586	25796	Known
30586	25801	Known
30586	25799	Known
30586	25797	Known
30586	30750	Known
30586	25706	Known
30586	25713	Known
30586	25711	Known
30586	25709	Known
30586	30744	Known
30586	30742	Known
30586	30740	Known
30586	30738	Known
30586	30736	Known
30586	30734	Known
30586	30732	Known
30586	30730	Known
30586	30728	Known
30586	30726	Known
30586	30724	Known
30586	30722	Known
30586	29305	Known
30586	30719	Known
30586	30717	Known
30586	27806	Known
30586	27804	Known
30586	30713	Known
30586	30711	Known
30586	30709	Known
30586	25704	Known
30586	25702	Known
30586	25700	Known
30586	25698	Known
30586	25696	Known
30586	25694	Known
30586	25692	Known
30586	25690	Known
30586	25688	Known
30586	25686	Known
30586	25685	Known
30586	26811	Known
30586	26809	Known
30586	28286	Known
30586	30693	Known
30586	30691	Known
30586	30689	Known
30586	30687	Known
30586	30685	Known
30586	30683	Known
30586	30681	Known
30586	28284	Known
30586	28282	Known
30586	28280	Known
30586	25665	Known
30586	25663	Known
30586	30674	Known
30586	30672	Known
30586	30670	Known
30586	30668	Known
30586	30666	Known
30586	30664	Known
30586	30662	Known
30586	30660	Known
30586	30658	Known
30586	30151	Known
30586	30149	Known
30586	25657	Known
30586	25658	Known
30586	30652	Known
30586	30650	Known
30586	30648	Known
30586	25707	Known
30586	30645	Known
30586	30643	Known
30586	30641	Known
30586	30639	Known
30586	30637	Known
30586	30635	Known
30586	27366	Known
30586	27364	Known
30586	27362	Known
30586	27360	Known
30586	27358	Known
30586	27356	Known
30586	27354	Known
30586	30626	Known
30586	27800	Known
30586	30623	Known
30586	30621	Known
30586	30619	Known
30586	30617	Known
30586	30615	Known
30586	30613	Known
30586	26181	Known
30586	26179	Known
30586	30609	Known
30586	30607	Known
30586	30605	Known
30586	30603	Known
30586	30601	Known
30586	30599	Known
30586	30597	Known
30586	30595	New
30586	26441	Known
30586	25653	New
30586	30591	Known
30586	30589	Known
30586	30587	Known
30511	30582	Known
30511	29298	New
30511	29296	New
30511	29294	New
30511	30577	Known
30511	29718	Known
30511	30574	Known
30511	30572	Known
30511	28165	Known
30511	28163	Known
30511	28161	Known
30511	28159	Known
30511	30511	Known
30511	26796	Known
30511	26794	Known
30511	29714	Known
30511	30562	New
30511	30560	New
30511	30558	New
30511	30556	New
30511	30554	New
30511	30552	Known
30511	26299	New
30511	29900	New
30511	30548	Known
30511	28107	New
30511	30545	Known
30511	30543	Known
30511	30541	Known
30511	30539	Known
30511	27420	New
30511	26780	New
30511	28987	New
30511	27923	Known
30511	27921	Known
30511	27919	Known
30511	27917	Known
30511	27915	Known
30511	30529	New
30511	30527	New
30511	30525	New
30511	30523	New
30511	30521	New
30511	29694	Known
30511	30518	New
30511	29927	New
30511	30515	New
30511	25696	New
30511	26811	Known
30511	26809	Known
30505	27322	New
30505	26694	New
30505	30507	New
30505	30505	New
30479	30499	Known
30479	30497	Known
30479	27728	Known
30479	30494	Known
30479	30492	Known
30479	30490	Known
30479	30488	Known
30479	30486	Known
30479	30484	Known
30479	26724	Known
30479	26722	Known
30479	27720	Known
30479	26720	Known
30470	30471	New
30460	30460	New
30460	30447	New
30447	30464	Known
30447	30462	Known
30447	30460	Known
30447	30447	Known
30447	28073	New
30447	28071	New
30447	28069	New
30447	28067	New
30447	28065	New
30447	28063	New
30447	28061	New
30447	28030	New
30447	26435	New
30447	26433	New
30447	27362	New
30441	25778	New
30441	30444	Known
30441	30442	Known
30439	30439	New
30433	26126	New
30433	30433	New
30433	26118	New
30433	26116	New
30433	26114	New
30429	32038	Known
30429	30429	Known
30429	30427	Known
30429	26703	Known
30429	26701	Known
30429	31604	Known
30429	28107	New
30429	28626	New
30429	28624	New
30429	26388	Known
30429	26386	Known
30429	26384	New
30429	32025	New
30429	32023	New
30403	30403	New
30403	30404	New
30376	27461	Known
30376	27459	Known
30376	27457	Known
30376	30376	Known
30376	30379	Known
30376	30377	Known
30363	28528	New
30363	30363	New
30363	30372	New
